Class,Confidence,Bounding Box,Center 3D Coordinates,Corner 1 Coordinates,Corner 2 Coordinates,Corner 3 Coordinates,Corner 4 Coordinates
dispensing_tube_rack,0.6318197250366211,"[703.0, 0.0, 1280.0, 711.0]","[484.0, -9.0, 1279.0]","[45.0, -286.0, 720.0]","[505.0, -289.0, 726.0]","[75.0, 464.0, 1208.0]","[1362.0, 752.0, 1959.0]"
10ML_centrifuge_tube,0.567655086517334,"[845.0, 484.0, 864.0, 502.0]","[259.0, 164.0, 1135.0]","[250.0, 154.0, 1144.0]","[272.0, 153.0, 1139.0]","[248.0, 175.0, 1135.0]","[271.0, 175.0, 1134.0]"
refrigerator_close,0.43225809931755066,"[647.0, 3.0, 793.0, 168.0]","[126.0, -473.0, 1556.0]","(0, 0)","[116.0, -284.0, 721.0]","[1.0, -365.0, 1715.0]","[277.0, -366.0, 1721.0]"
5ML_sorting_tube_rack,0.3666391372680664,"[704.0, 497.0, 814.0, 616.0]","[151.0, 261.0, 1221.0]","[86.0, 203.0, 1366.0]","[222.0, 180.0, 1208.0]","[80.0, 355.0, 1271.0]","[229.0, 348.0, 1245.0]"
5ML_sorting_tube_rack,0.30596601963043213,"[736.0, 454.0, 1064.0, 716.0]","[356.0, 314.0, 1279.0]","[138.0, 143.0, 1406.0]","[630.0, 139.0, 1372.0]","[118.0, 466.0, 1198.0]","[536.0, 455.0, 1168.0]"
5ML_sorting_tube_rack,0.9483213424682617,"[573.0, 267.0, 646.0, 391.0]","[-58.0, -51.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-120.0, 48.0, 1490.0]","[-1.0, 47.0, 1450.0]"
5ML_sorting_tube_rack,0.7901666760444641,"[249.0, 407.0, 380.0, 579.0]","[-463.0, 183.0, 1268.0]","[-1029.0, 117.0, 2357.0]","[-422.0, 72.0, 1442.0]","(0, 0)","[-381.0, 311.0, 1302.0]"
10ML_centrifuge_tube,0.6990190744400024,"[754.0, 560.0, 772.0, 577.0]","[157.0, 277.0, 1222.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1245.0]","[143.0, 286.0, 1209.0]","[169.0, 290.0, 1224.0]"
5ML_sorting_tube_rack,0.6407041549682617,"[303.0, 248.0, 403.0, 407.0]","[-453.0, -54.0, 1404.0]","[-995.0, -330.0, 2637.0]","[-434.0, -203.0, 1623.0]","(0, 0)","[-386.0, 72.0, 1442.0]"
10ML_centrifuge_tube,0.5956207513809204,"[845.0, 484.0, 864.0, 502.0]","[259.0, 164.0, 1134.0]","[249.0, 153.0, 1142.0]","[273.0, 153.0, 1140.0]","[248.0, 175.0, 1135.0]","[271.0, 175.0, 1132.0]"
dispensing_tube_rack,0.5922062993049622,"[712.0, 0.0, 1280.0, 711.0]","[484.0, -9.0, 1259.0]","[52.0, -286.0, 719.0]","[504.0, -288.0, 725.0]","[87.0, 463.0, 1205.0]","[1319.0, 728.0, 1897.0]"
5ML_sorting_tube_rack,0.5260248780250549,"[332.0, 0.0, 555.0, 174.0]","[-378.0, -510.0, 1690.0]","(0, 0)","[-333.0, -1317.0, 3314.0]","[-977.0, -583.0, 2827.0]","[-173.0, -355.0, 1721.0]"
refrigerator_close,0.5072347521781921,"[647.0, 3.0, 793.0, 168.0]","[130.0, -490.0, 1612.0]","(0, 0)","[116.0, -285.0, 723.0]","[1.0, -366.0, 1718.0]","[276.0, -365.0, 1715.0]"
5ML_sorting_tube_rack,0.3787298798561096,"[702.0, 497.0, 804.0, 616.0]","[143.0, 261.0, 1224.0]","[84.0, 204.0, 1374.0]","[220.0, 189.0, 1273.0]","[78.0, 355.0, 1271.0]","[217.0, 350.0, 1254.0]"
5ML_sorting_tube_rack,0.34939149022102356,"[752.0, 454.0, 1062.0, 716.0]","[365.0, 312.0, 1273.0]","[164.0, 144.0, 1416.0]","[632.0, 140.0, 1383.0]","[139.0, 465.0, 1194.0]","[538.0, 458.0, 1177.0]"
centrifuge_close,0.33250659704208374,"[837.0, 26.0, 1007.0, 185.0]","[475.0, -442.0, 1568.0]","[656.0, -1155.0, 3131.0]","(0, 0)","[360.0, -334.0, 1718.0]","[490.0, -240.0, 1237.0]"
blood_tube,0.27648958563804626,"[832.0, 528.0, 849.0, 547.0]","[233.0, 211.0, 1093.0]","[228.0, 204.0, 1118.0]","[248.0, 203.0, 1112.0]","[226.0, 225.0, 1106.0]","[244.0, 223.0, 1096.0]"
5ML_sorting_tube_rack,0.9432272911071777,"[573.0, 267.0, 646.0, 391.0]","[-58.0, -51.0, 1416.0]","(0, 0)","[-1.0, -166.0, 1595.0]","[-120.0, 48.0, 1492.0]","[-1.0, 47.0, 1450.0]"
10ML_centrifuge_tube,0.7296217679977417,"[754.0, 560.0, 772.0, 577.0]","[155.0, 275.0, 1212.0]","[144.0, 266.0, 1219.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1211.0]","[169.0, 289.0, 1222.0]"
5ML_sorting_tube_rack,0.7292191386222839,"[248.0, 407.0, 380.0, 582.0]","[-463.0, 184.0, 1268.0]","[-1069.0, 122.0, 2442.0]","[-423.0, 72.0, 1446.0]","(0, 0)","[-378.0, 313.0, 1292.0]"
5ML_sorting_tube_rack,0.6564356684684753,"[303.0, 247.0, 403.0, 407.0]","[-453.0, -54.0, 1406.0]","[-998.0, -333.0, 2644.0]","[-434.0, -205.0, 1623.0]","(0, 0)","[-388.0, 72.0, 1452.0]"
10ML_centrifuge_tube,0.6254517436027527,"[845.0, 484.0, 864.0, 502.0]","[259.0, 164.0, 1134.0]","[249.0, 154.0, 1143.0]","[272.0, 153.0, 1139.0]","[247.0, 175.0, 1134.0]","[271.0, 175.0, 1134.0]"
refrigerator_close,0.5643311142921448,"[647.0, 3.0, 793.0, 168.0]","[127.0, -478.0, 1573.0]","(0, 0)","[116.0, -285.0, 723.0]","[1.0, -365.0, 1713.0]","[277.0, -366.0, 1721.0]"
5ML_sorting_tube_rack,0.5108768343925476,"[332.0, 0.0, 554.0, 174.0]","[-374.0, -504.0, 1671.0]","(0, 0)","[-338.0, -1322.0, 3325.0]","[-961.0, -574.0, 2781.0]","[-174.0, -353.0, 1713.0]"
dispensing_tube_rack,0.4384955167770386,"[710.0, 0.0, 1280.0, 711.0]","[485.0, -9.0, 1265.0]","[50.0, -283.0, 713.0]","[505.0, -289.0, 727.0]","[83.0, 458.0, 1192.0]","[1344.0, 742.0, 1933.0]"
centrifuge_close,0.4131658971309662,"[837.0, 26.0, 1007.0, 185.0]","[471.0, -439.0, 1556.0]","[664.0, -1170.0, 3170.0]","(0, 0)","[358.0, -332.0, 1707.0]","[491.0, -241.0, 1240.0]"
5ML_sorting_tube_rack,0.28788724541664124,"[704.0, 497.0, 818.0, 616.0]","[153.0, 260.0, 1219.0]","[87.0, 204.0, 1374.0]","[223.0, 176.0, 1183.0]","[80.0, 355.0, 1270.0]","[236.0, 350.0, 1252.0]"
5ML_sorting_tube_rack,0.9482712149620056,"[573.0, 267.0, 646.0, 391.0]","[-58.0, -51.0, 1416.0]","(0, 0)","[-1.0, -166.0, 1597.0]","[-121.0, 48.0, 1494.0]","[-1.0, 47.0, 1448.0]"
5ML_sorting_tube_rack,0.7536883354187012,"[249.0, 407.0, 381.0, 582.0]","[-463.0, 185.0, 1271.0]","[-1037.0, 118.0, 2374.0]","[-422.0, 72.0, 1448.0]","[-862.0, 478.0, 1974.0]","[-382.0, 317.0, 1309.0]"
10ML_centrifuge_tube,0.7272131443023682,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1215.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1249.0]","[143.0, 286.0, 1209.0]","[169.0, 289.0, 1222.0]"
5ML_sorting_tube_rack,0.6303936243057251,"[303.0, 248.0, 402.0, 407.0]","[-453.0, -53.0, 1400.0]","[-961.0, -318.0, 2545.0]","[-434.0, -202.0, 1615.0]","(0, 0)","[-386.0, 72.0, 1438.0]"
10ML_centrifuge_tube,0.6301112174987793,"[845.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1135.0]","[249.0, 154.0, 1143.0]","[273.0, 153.0, 1140.0]","[248.0, 174.0, 1135.0]","[271.0, 174.0, 1134.0]"
refrigerator_close,0.5830997228622437,"[646.0, 2.0, 793.0, 167.0]","[125.0, -479.0, 1570.0]","(0, 0)","[116.0, -285.0, 721.0]","[-1.0, -367.0, 1713.0]","[281.0, -373.0, 1742.0]"
centrifuge_close,0.4493551254272461,"[837.0, 26.0, 1007.0, 185.0]","[471.0, -439.0, 1556.0]","[674.0, -1188.0, 3220.0]","(0, 0)","[358.0, -332.0, 1707.0]","[491.0, -241.0, 1239.0]"
5ML_sorting_tube_rack,0.4262637495994568,"[332.0, 0.0, 554.0, 175.0]","[-377.0, -509.0, 1687.0]","(0, 0)","[-346.0, -1352.0, 3402.0]","[-911.0, -541.0, 2637.0]","[-174.0, -351.0, 1713.0]"
dispensing_tube_rack,0.39517495036125183,"[729.0, 0.0, 1280.0, 711.0]","[479.0, -9.0, 1219.0]","[65.0, -283.0, 713.0]","[505.0, -289.0, 726.0]","[109.0, 461.0, 1202.0]","[1362.0, 752.0, 1959.0]"
5ML_sorting_tube_rack,0.35255512595176697,"[704.0, 497.0, 813.0, 616.0]","[150.0, 261.0, 1222.0]","[87.0, 204.0, 1374.0]","[221.0, 180.0, 1208.0]","[80.0, 354.0, 1268.0]","[228.0, 348.0, 1245.0]"
blood_tube,0.29092755913734436,"[832.0, 527.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[228.0, 203.0, 1120.0]","[248.0, 203.0, 1115.0]","[226.0, 225.0, 1106.0]","[245.0, 224.0, 1102.0]"
5ML_sorting_tube_rack,0.9437270164489746,"[573.0, 267.0, 646.0, 391.0]","[-58.0, -51.0, 1412.0]","(0, 0)","[-1.0, -167.0, 1602.0]","[-120.0, 48.0, 1490.0]","[-1.0, 47.0, 1448.0]"
10ML_centrifuge_tube,0.7399934530258179,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1215.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1208.0]","[169.0, 290.0, 1225.0]"
10ML_centrifuge_tube,0.650047779083252,"[845.0, 484.0, 864.0, 502.0]","[259.0, 164.0, 1134.0]","[249.0, 154.0, 1143.0]","[273.0, 153.0, 1142.0]","[248.0, 175.0, 1135.0]","[271.0, 175.0, 1134.0]"
5ML_sorting_tube_rack,0.6266002058982849,"[249.0, 407.0, 381.0, 577.0]","[-462.0, 182.0, 1268.0]","[-1022.0, 116.0, 2341.0]","[-421.0, 72.0, 1442.0]","(0, 0)","[-378.0, 307.0, 1297.0]"
5ML_sorting_tube_rack,0.599855363368988,"[303.0, 248.0, 402.0, 407.0]","[-454.0, -53.0, 1402.0]","[-1022.0, -338.0, 2707.0]","[-433.0, -201.0, 1612.0]","[-510.0, 67.0, 1350.0]","[-387.0, 72.0, 1442.0]"
refrigerator_close,0.5436522364616394,"[643.0, 3.0, 793.0, 168.0]","[123.0, -477.0, 1568.0]","(0, 0)","[116.0, -283.0, 719.0]","[-6.0, -366.0, 1721.0]","[279.0, -369.0, 1733.0]"
dispensing_tube_rack,0.5376893281936646,"[757.0, 0.0, 1280.0, 710.0]","[477.0, -9.0, 1169.0]","[87.0, -285.0, 717.0]","[505.0, -289.0, 726.0]","[131.0, 411.0, 1074.0]","[1347.0, 741.0, 1937.0]"
centrifuge_close,0.4538312554359436,"[837.0, 26.0, 1007.0, 185.0]","[469.0, -437.0, 1549.0]","[717.0, -1264.0, 3425.0]","(0, 0)","[357.0, -331.0, 1704.0]","[493.0, -242.0, 1245.0]"
5ML_sorting_tube_rack,0.38191482424736023,"[789.0, 452.0, 1064.0, 717.0]","[401.0, 319.0, 1304.0]","[222.0, 140.0, 1414.0]","[637.0, 138.0, 1387.0]","[157.0, 390.0, 1000.0]","[539.0, 459.0, 1175.0]"
5ML_sorting_tube_rack,0.3704664409160614,"[332.0, 0.0, 554.0, 174.0]","[-380.0, -513.0, 1698.0]","(0, 0)","[-349.0, -1366.0, 3437.0]","[-961.0, -574.0, 2781.0]","[-173.0, -352.0, 1704.0]"
blood_tube,0.30823659896850586,"[736.0, 519.0, 750.0, 535.0]","[130.0, 223.0, 1227.0]","[122.0, 215.0, 1242.0]","[142.0, 215.0, 1245.0]","[122.0, 235.0, 1236.0]","[140.0, 234.0, 1227.0]"
blood_tube,0.3069206774234772,"[1083.0, 658.0, 1103.0, 680.0]","[601.0, 413.0, 1224.0]","[589.0, 399.0, 1227.0]","[616.0, 400.0, 1228.0]","[580.0, 423.0, 1209.0]","[606.0, 423.0, 1208.0]"
dispensing_tube_rack,0.2863512337207794,"[799.0, 457.0, 889.0, 621.0]","[237.0, 212.0, 1090.0]","[236.0, 147.0, 1408.0]","[373.0, 146.0, 1398.0]","[211.0, 359.0, 1260.0]","[337.0, 360.0, 1265.0]"
blood_tube,0.2724449634552002,"[832.0, 527.0, 849.0, 547.0]","[232.0, 210.0, 1089.0]","[229.0, 204.0, 1123.0]","[249.0, 203.0, 1118.0]","[226.0, 225.0, 1107.0]","[244.0, 223.0, 1094.0]"
5ML_sorting_tube_rack,0.26645147800445557,"[704.0, 497.0, 809.0, 616.0]","[147.0, 261.0, 1222.0]","[86.0, 203.0, 1365.0]","[219.0, 182.0, 1225.0]","[81.0, 357.0, 1279.0]","[223.0, 348.0, 1246.0]"
5ML_sorting_tube_rack,0.9498010873794556,"[573.0, 267.0, 646.0, 390.0]","[-58.0, -53.0, 1418.0]","(0, 0)","[-1.0, -166.0, 1590.0]","[-120.0, 46.0, 1492.0]","[-1.0, 45.0, 1452.0]"
10ML_centrifuge_tube,0.7775579690933228,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1215.0]","[144.0, 266.0, 1222.0]","[172.0, 272.0, 1249.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1227.0]"
10ML_centrifuge_tube,0.6366388201713562,"[845.0, 484.0, 864.0, 501.0]","[258.0, 162.0, 1133.0]","[249.0, 153.0, 1142.0]","[272.0, 153.0, 1138.0]","[247.0, 174.0, 1134.0]","[271.0, 173.0, 1133.0]"
refrigerator_close,0.6210108995437622,"[643.0, 2.0, 793.0, 168.0]","[121.0, -469.0, 1542.0]","(0, 0)","[116.0, -285.0, 720.0]","[-6.0, -365.0, 1715.0]","[279.0, -368.0, 1730.0]"
5ML_sorting_tube_rack,0.5854479074478149,"[248.0, 407.0, 380.0, 577.0]","[-465.0, 182.0, 1273.0]","[-1049.0, 119.0, 2396.0]","[-422.0, 72.0, 1440.0]","(0, 0)","[-384.0, 310.0, 1312.0]"
centrifuge_close,0.5295387506484985,"[837.0, 26.0, 1007.0, 185.0]","[472.0, -440.0, 1558.0]","[638.0, -1124.0, 3047.0]","(0, 0)","[355.0, -329.0, 1695.0]","[491.0, -241.0, 1240.0]"
5ML_sorting_tube_rack,0.5278653502464294,"[303.0, 248.0, 403.0, 408.0]","[-453.0, -52.0, 1404.0]","[-1022.0, -338.0, 2707.0]","[-433.0, -202.0, 1620.0]","(0, 0)","[-388.0, 74.0, 1452.0]"
dispensing_tube_rack,0.33562424778938293,"[729.0, 0.0, 1280.0, 711.0]","[480.0, -9.0, 1221.0]","[65.0, -284.0, 714.0]","[505.0, -289.0, 727.0]","[109.0, 461.0, 1202.0]","[1331.0, 735.0, 1915.0]"
5ML_sorting_tube_rack,0.31927308440208435,"[332.0, 0.0, 554.0, 175.0]","[-379.0, -512.0, 1695.0]","(0, 0)","[-338.0, -1322.0, 3325.0]","[-972.0, -577.0, 2812.0]","[-174.0, -353.0, 1718.0]"
blood_tube,0.31759408116340637,"[832.0, 528.0, 849.0, 547.0]","[231.0, 210.0, 1088.0]","[228.0, 205.0, 1120.0]","[249.0, 204.0, 1117.0]","[226.0, 225.0, 1106.0]","[244.0, 223.0, 1096.0]"
5ML_sorting_tube_rack,0.31327110528945923,"[702.0, 499.0, 806.0, 616.0]","[145.0, 263.0, 1225.0]","[84.0, 208.0, 1376.0]","[219.0, 189.0, 1251.0]","[78.0, 355.0, 1271.0]","[219.0, 350.0, 1251.0]"
blood_tube,0.25669166445732117,"[736.0, 519.0, 750.0, 536.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1243.0]","[142.0, 215.0, 1246.0]","[122.0, 237.0, 1237.0]","[140.0, 235.0, 1227.0]"
5ML_sorting_tube_rack,0.9384894371032715,"[573.0, 267.0, 646.0, 390.0]","[-58.0, -52.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1595.0]","[-120.0, 46.0, 1490.0]","[-1.0, 45.0, 1450.0]"
10ML_centrifuge_tube,0.7410308718681335,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1246.0]","[143.0, 286.0, 1211.0]","[169.0, 290.0, 1225.0]"
10ML_centrifuge_tube,0.6404184103012085,"[845.0, 484.0, 864.0, 502.0]","[259.0, 164.0, 1134.0]","[249.0, 154.0, 1143.0]","[273.0, 153.0, 1140.0]","[248.0, 175.0, 1135.0]","[271.0, 175.0, 1133.0]"
refrigerator_close,0.5990550518035889,"[643.0, 2.0, 793.0, 168.0]","[123.0, -475.0, 1561.0]","(0, 0)","[116.0, -284.0, 719.0]","[-6.0, -365.0, 1715.0]","[280.0, -370.0, 1736.0]"
5ML_sorting_tube_rack,0.5731253027915955,"[248.0, 407.0, 380.0, 581.0]","[-463.0, 184.0, 1268.0]","[-1042.0, 118.0, 2379.0]","[-422.0, 72.0, 1442.0]","(0, 0)","[-382.0, 314.0, 1304.0]"
5ML_sorting_tube_rack,0.49469584226608276,"[303.0, 248.0, 403.0, 407.0]","[-453.0, -54.0, 1406.0]","[-993.0, -329.0, 2631.0]","[-431.0, -201.0, 1612.0]","(0, 0)","[-387.0, 72.0, 1448.0]"
centrifuge_close,0.4793311059474945,"[837.0, 26.0, 1008.0, 186.0]","[465.0, -432.0, 1537.0]","(0, 0)","(0, 0)","[357.0, -329.0, 1704.0]","[492.0, -239.0, 1239.0]"
5ML_sorting_tube_rack,0.32905444502830505,"[332.0, 0.0, 554.0, 174.0]","[-376.0, -508.0, 1684.0]","(0, 0)","[-325.0, -1272.0, 3200.0]","[-969.0, -578.0, 2804.0]","[-174.0, -353.0, 1710.0]"
blood_tube,0.3206644058227539,"[832.0, 528.0, 849.0, 546.0]","[231.0, 209.0, 1086.0]","[228.0, 204.0, 1117.0]","[248.0, 203.0, 1112.0]","[225.0, 224.0, 1105.0]","[244.0, 222.0, 1094.0]"
dispensing_tube_rack,0.30129167437553406,"[711.0, 0.0, 1280.0, 712.0]","[486.0, -8.0, 1268.0]","[51.0, -286.0, 719.0]","[505.0, -289.0, 726.0]","[86.0, 464.0, 1206.0]","[1370.0, 758.0, 1970.0]"
blood_tube,0.29698964953422546,"[1083.0, 658.0, 1105.0, 681.0]","[600.0, 412.0, 1219.0]","[580.0, 394.0, 1209.0]","[620.0, 400.0, 1230.0]","[575.0, 421.0, 1199.0]","[605.0, 421.0, 1201.0]"
5ML_sorting_tube_rack,0.9401863813400269,"[573.0, 267.0, 646.0, 390.0]","[-58.0, -52.0, 1412.0]","(0, 0)","[-1.0, -166.0, 1597.0]","[-120.0, 46.0, 1484.0]","[-1.0, 45.0, 1450.0]"
10ML_centrifuge_tube,0.7439630627632141,"[754.0, 560.0, 772.0, 577.0]","[155.0, 275.0, 1211.0]","[144.0, 266.0, 1221.0]","[172.0, 271.0, 1245.0]","[142.0, 285.0, 1205.0]","[169.0, 290.0, 1224.0]"
10ML_centrifuge_tube,0.6830078959465027,"[845.0, 484.0, 864.0, 501.0]","[258.0, 162.0, 1132.0]","[249.0, 154.0, 1143.0]","[272.0, 153.0, 1139.0]","[247.0, 174.0, 1134.0]","[271.0, 173.0, 1133.0]"
refrigerator_close,0.6359007954597473,"[646.0, 2.0, 793.0, 167.0]","[124.0, -475.0, 1558.0]","(0, 0)","[116.0, -285.0, 720.0]","[-1.0, -367.0, 1713.0]","[278.0, -370.0, 1727.0]"
centrifuge_close,0.531913697719574,"[837.0, 26.0, 1007.0, 186.0]","[469.0, -435.0, 1549.0]","[627.0, -1104.0, 2993.0]","(0, 0)","[360.0, -332.0, 1718.0]","[493.0, -240.0, 1243.0]"
5ML_sorting_tube_rack,0.4491090178489685,"[303.0, 248.0, 403.0, 407.0]","[-453.0, -54.0, 1406.0]","[-978.0, -324.0, 2591.0]","[-433.0, -202.0, 1618.0]","[-516.0, 68.0, 1366.0]","[-387.0, 72.0, 1446.0]"
5ML_sorting_tube_rack,0.3553124964237213,"[248.0, 407.0, 381.0, 580.0]","[-463.0, 183.0, 1268.0]","[-1037.0, 118.0, 2368.0]","[-422.0, 72.0, 1446.0]","(0, 0)","[-380.0, 312.0, 1302.0]"
blood_tube,0.34899911284446716,"[832.0, 528.0, 849.0, 547.0]","[232.0, 210.0, 1089.0]","[228.0, 205.0, 1120.0]","[248.0, 204.0, 1114.0]","[226.0, 225.0, 1106.0]","[244.0, 224.0, 1098.0]"
blood_tube,0.3071487247943878,"[1083.0, 658.0, 1105.0, 681.0]","[600.0, 412.0, 1219.0]","[586.0, 398.0, 1221.0]","[618.0, 399.0, 1227.0]","[575.0, 420.0, 1198.0]","[603.0, 420.0, 1197.0]"
dispensing_tube_rack,0.2815437316894531,"[714.0, 0.0, 1280.0, 712.0]","[485.0, -8.0, 1260.0]","[53.0, -285.0, 718.0]","[506.0, -289.0, 728.0]","[89.0, 462.0, 1199.0]","[1351.0, 748.0, 1944.0]"
dispensing_tube_rack,0.25958362221717834,"[799.0, 457.0, 888.0, 621.0]","[235.0, 212.0, 1090.0]","[238.0, 149.0, 1420.0]","[373.0, 147.0, 1404.0]","[212.0, 360.0, 1263.0]","[333.0, 357.0, 1254.0]"
blood_tube,0.2526807188987732,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[122.0, 214.0, 1240.0]","[143.0, 216.0, 1248.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1230.0]"
5ML_sorting_tube_rack,0.9266796112060547,"[573.0, 267.0, 646.0, 390.0]","[-58.0, -52.0, 1414.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-120.0, 46.0, 1490.0]","[-1.0, 45.0, 1450.0]"
10ML_centrifuge_tube,0.7611350417137146,"[754.0, 560.0, 772.0, 577.0]","[155.0, 275.0, 1212.0]","[144.0, 266.0, 1221.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1209.0]","[169.0, 289.0, 1222.0]"
10ML_centrifuge_tube,0.7139580845832825,"[845.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1135.0]","[249.0, 153.0, 1140.0]","[273.0, 153.0, 1142.0]","[247.0, 173.0, 1133.0]","[271.0, 173.0, 1133.0]"
refrigerator_close,0.6664243340492249,"[647.0, 3.0, 793.0, 168.0]","[126.0, -474.0, 1558.0]","(0, 0)","[116.0, -284.0, 721.0]","[1.0, -365.0, 1715.0]","[275.0, -364.0, 1710.0]"
centrifuge_close,0.5645831227302551,"[837.0, 26.0, 1008.0, 186.0]","[469.0, -435.0, 1549.0]","[614.0, -1082.0, 2933.0]","(0, 0)","[356.0, -328.0, 1701.0]","[492.0, -239.0, 1237.0]"
5ML_sorting_tube_rack,0.47587671875953674,"[248.0, 407.0, 380.0, 580.0]","[-463.0, 183.0, 1268.0]","[-1057.0, 120.0, 2413.0]","[-422.0, 72.0, 1442.0]","(0, 0)","[-376.0, 308.0, 1285.0]"
5ML_sorting_tube_rack,0.4503364562988281,"[303.0, 248.0, 403.0, 407.0]","[-452.0, -53.0, 1402.0]","[-978.0, -324.0, 2591.0]","[-433.0, -202.0, 1618.0]","(0, 0)","[-387.0, 72.0, 1446.0]"
blood_tube,0.4316442906856537,"[1083.0, 658.0, 1105.0, 680.0]","[601.0, 412.0, 1221.0]","[589.0, 399.0, 1227.0]","[618.0, 399.0, 1227.0]","[578.0, 421.0, 1204.0]","[604.0, 419.0, 1198.0]"
blood_tube,0.31970661878585815,"[832.0, 528.0, 849.0, 547.0]","[231.0, 209.0, 1087.0]","[228.0, 204.0, 1119.0]","[248.0, 203.0, 1112.0]","[225.0, 225.0, 1105.0]","[244.0, 223.0, 1096.0]"
blood_tube,0.25092175602912903,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1227.0]","[123.0, 215.0, 1245.0]","[143.0, 215.0, 1246.0]","[122.0, 236.0, 1237.0]","[141.0, 234.0, 1227.0]"
5ML_sorting_tube_rack,0.9243996739387512,"[573.0, 267.0, 646.0, 390.0]","[-58.0, -53.0, 1418.0]","(0, 0)","[-1.0, -166.0, 1590.0]","[-120.0, 46.0, 1488.0]","[-1.0, 45.0, 1450.0]"
10ML_centrifuge_tube,0.7703173756599426,"[754.0, 560.0, 772.0, 577.0]","[156.0, 276.0, 1217.0]","[144.0, 266.0, 1222.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1208.0]","[169.0, 290.0, 1224.0]"
10ML_centrifuge_tube,0.7054258584976196,"[845.0, 484.0, 864.0, 501.0]","[259.0, 162.0, 1135.0]","[249.0, 154.0, 1143.0]","[272.0, 153.0, 1139.0]","[248.0, 174.0, 1135.0]","[271.0, 174.0, 1134.0]"
refrigerator_close,0.6960797905921936,"[646.0, 0.0, 793.0, 168.0]","[122.0, -466.0, 1528.0]","(0, 0)","[116.0, -287.0, 721.0]","[-1.0, -366.0, 1721.0]","[280.0, -370.0, 1739.0]"
centrifuge_close,0.600626528263092,"[838.0, 26.0, 1007.0, 185.0]","[470.0, -438.0, 1551.0]","[634.0, -1111.0, 3011.0]","(0, 0)","[360.0, -332.0, 1710.0]","[487.0, -239.0, 1230.0]"
5ML_sorting_tube_rack,0.5478950142860413,"[248.0, 407.0, 381.0, 581.0]","[-463.0, 184.0, 1268.0]","[-1039.0, 118.0, 2374.0]","[-421.0, 72.0, 1444.0]","(0, 0)","[-378.0, 312.0, 1295.0]"
5ML_sorting_tube_rack,0.43515127897262573,"[303.0, 248.0, 403.0, 407.0]","[-452.0, -53.0, 1402.0]","[-1008.0, -334.0, 2672.0]","[-433.0, -202.0, 1618.0]","(0, 0)","[-388.0, 72.0, 1450.0]"
blood_tube,0.36816343665122986,"[832.0, 529.0, 849.0, 547.0]","[231.0, 211.0, 1087.0]","[229.0, 206.0, 1123.0]","[247.0, 204.0, 1111.0]","[225.0, 225.0, 1105.0]","[243.0, 222.0, 1092.0]"
blood_tube,0.32283738255500793,"[1083.0, 658.0, 1106.0, 681.0]","[600.0, 412.0, 1219.0]","[587.0, 399.0, 1224.0]","[620.0, 399.0, 1227.0]","[579.0, 423.0, 1206.0]","[602.0, 418.0, 1192.0]"
blood_tube,0.3025025427341461,"[736.0, 519.0, 751.0, 535.0]","[130.0, 223.0, 1228.0]","[122.0, 215.0, 1243.0]","[143.0, 215.0, 1246.0]","[122.0, 235.0, 1236.0]","[141.0, 234.0, 1228.0]"
dispensing_tube_rack,0.2557604908943176,"[704.0, 501.0, 818.0, 616.0]","[154.0, 264.0, 1222.0]","[87.0, 209.0, 1368.0]","[224.0, 182.0, 1188.0]","[80.0, 355.0, 1271.0]","[236.0, 349.0, 1249.0]"
5ML_sorting_tube_rack,0.9351441860198975,"[573.0, 267.0, 646.0, 390.0]","[-58.0, -53.0, 1420.0]","(0, 0)","[-1.0, -166.0, 1592.0]","[-120.0, 46.0, 1486.0]","[-1.0, 45.0, 1450.0]"
10ML_centrifuge_tube,0.7765915393829346,"[754.0, 560.0, 772.0, 577.0]","[156.0, 275.0, 1214.0]","[144.0, 265.0, 1218.0]","[172.0, 272.0, 1248.0]","[143.0, 286.0, 1208.0]","[169.0, 290.0, 1225.0]"
